system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
108,0.4203469234590347,Nanjing,8,32.20684872389515,118.58435486840774,40.942075010000025,-1.3701906982976269,5.630084,0.0,0.089743465,0.0718115411627178,0.03992611565627158,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0.6335485155622547,Nanjing,9,32.20684872389515,118.58884644482833,44.20457510000003,1.8923093917023763,11.459252,0.0,0.17390402,0.047938038200999684,0.04273751628800081,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.5709427261259407,Nanjing,8,32.20684872389515,118.59333802124894,44.12596064000002,1.813694931702365,11.747315,0.0,0.089743465,0.05857317840370039,0.058183209986115494,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.5763960473996121,Nanjing,8,32.20684872389515,118.59782959766953,42.88863739999999,0.5763716917023416,8.496389,0.0,0.11593621,0.05562707089120522,0.043335867929272354,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0.5567132236254919,Nanjing,8,32.20684872389515,118.60232117409014,39.655190480000016,-2.6570752282976358,14.004572,0.0,0.057968166,0.07535353706528743,0.043347872612583965,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0.3723813531597933,Nanjing,8,32.21134030031574,118.57986329198714,42.09223874000003,-0.22002696829762414,3.8150654,0.0,0.057968166,0.08762339710329588,0.0745790521076952,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0.5799203269250158,Nanjing,8,32.21134030031574,118.58435486840774,41.58808078999999,-0.7241849182976594,2.4487348,0.0,0.057968166,0.058839785384147296,0.05469348344818822,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0.4868027418314551,Nanjing,8,32.21134030031574,118.58884644482833,43.68845408000004,1.3761883717023906,21.028927,0.0,0.18691334,0.0961941723138667,0.05590785056567536,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0.6759585623958093,Nanjing,7,32.21134030031574,118.59333802124894,46.880884760000015,4.568619051702363,23.723652,0.0,0.1794916,0.027941909372149146,0.03663792565245839,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0.5981608165764354,Nanjing,6,32.21134030031574,118.59782959766953,45.312013579999984,2.9997478717023327,10.098735,0.0,0.11593621,0.03356608767838528,0.041519833754541144,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0.39058091027093017,Nanjing,7,32.21134030031574,118.60232117409014,44.24559134000003,1.933325631702381,3.4602933,0.0,0.13466708,0.05942141263383544,0.06963091385033396,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0.4680244599779447,Nanjing,7,32.21134030031574,118.60681275051073,44.31395173999999,2.0016860317023415,5.6644335,0.0,0.11593621,0.06758410152979195,0.062122286825130386,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0.5023504755226895,Nanjing,7,32.21134030031574,118.61130432693132,43.85935508,1.5470893717023486,8.258193,0.0,0.08974602,0.05576143351208884,0.05638424456992652,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0.5879679516745875,Nanjing,8,32.21583187673634,118.57088013914594,39.25870015999999,-3.0535655482976622,3.6604233,0.0,0.068516456,0.04927800026220771,0.05632938822516455,"{""type"":""MultiPoint"",""coordinates"":[]}"
